id_person,Season,classifica,Category,league_nam,team_name,team_id,F_P_G,F_C_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G
32305,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,0,0,5,10,12,32,4,0,0,0
32312,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,0,0,32,4,0,47,33,0,17
32411,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,40,0,0,0,0,0,0,0,0,0
32609,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,0,0,0,1,22,3,8,6,0,2
33043,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,26,0,0,0,0,0,0,0,0,0
33262,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,4,0,0,0,0,0,0,0,0,0
33292,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,0,6,5,43,33,0,0,0,0
34145,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,25,0,0,0,0,0,0,0,0,0
34155,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,4,0,0,0,0,0,0,0,0
34316,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,0,0,0,0,30,0,0,0
34316,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,0,0,0,34,0,0,0
34316,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,1,0,94,0,0,94
34699,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,31,0,0,0,0,0,0,0,0,0
34788,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,12,0,0,0,0,0,0,0,0,0
34788,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,11,0,0,0,0,0,0,0,0,0
34869,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,2,0,0,0,0,0,0,0,0,0
34959,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,34,0,0,0,0,0,0,0,0,0
34959,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,43,0,0,0,0,0,0,0,0,0
35099,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,0,0,0,0,0,17,16,0,1
35099,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,0,0,0,0,0,0,77,38,18,21
35199,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,10,0,0,75,0,0,0,0,0
35287,2006,A,MiLB,Midwest,South Bend,2006_Midwest_SouthBend,39,0,0,0,0,0,0,0,0,0
35423,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,0,0,4,0,48,1,0,0,0,0
35700,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,0,0,0,28,40,43,0,0,0,0
35771,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,4,0,0,0,0,0,0,0,0
35829,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,53,0,0,0,0,0,0,0,0,0
36648,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,8,0,0,0,0,0,0,0,0,0
36662,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,0,0,0,0,54,5,44,5
37200,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,0,0,0,47,0,0,0,0,0
37200,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,1,0,127,0,0,0,0,0
37200,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,0,0,0,13,0,0,0,0,0
37267,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,0,0,0,0,0,0,60,52,0,9
37267,2006,A,MiLB,Midwest,South Bend,2006_Midwest_SouthBend,0,0,0,0,0,0,8,6,0,3
37578,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,31,0,0,0,0,0,0,0,0,0
37578,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,13,0,0,0,0,0,0,0,0,0
37578,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,28,0,0,0,0,0,0,0,0,0
37578,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,10,0,0,0,0,0,0,0,0,0
37716,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,0,0,0,0,49,0,0,0
37716,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,0,0,0,0,0,85,0,0,0
38008,2006,A,MiLB,Midwest,South Bend,2006_Midwest_SouthBend,0,0,2,58,49,0,1,1,0,0
38008,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,6,14,87,1,26,26,0,0
38272,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,0,0,0,0,109,1,76,33
38344,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,0,58,13,0,0,0,0,0,0,0
38344,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,15,14,0,0,0,0,0,0,0
38445,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,0,0,0,0,23,4,16,4
38706,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,73,0,0,0,0,0,0,0,0
39472,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,28,0,0,0,0,0,0,0,0,0
39480,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,0,0,0,0,0,62,0,62,0
40138,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,0,0,30,46,15,1,1,0,0
40138,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,1,0,4,1,0,47,9,9,0,0
40547,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,9,0,0,0,0,0,0,0,0,0
40668,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,0,0,0,0,0,0,49,0,0,0
40887,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,0,0,0,16,2,3,0,0,0,0
41007,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,27,0,0,0,0,0,0,0,0,0
41447,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
41447,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,27,0,0,0,0,0,0,0,0,0
41480,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,88,0,1,0,0,0,0,0,0
41547,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,0,0,11,0,0,0,0,0
41595,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,15,0,0,0,0,0,0,0,0,0
41633,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,75,0,0,0,0,8,7,0,1
41743,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,0,0,0,28,0,0,0
41743,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,0,0,49,14,6,29
42155,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,5,0,0,0,0,0,0,0,0,0
42163,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,18,0,0,0,0,0,0,0,0,0
42477,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
42483,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,0,26,16,2,0,0,0,0
42510,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,0,0,0,0,0,48,0,0,0,0
42557,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,0,0,0,0,0,48,29,0,19
42803,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,0,10,5,11,0,0,0,0
42803,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,15,11,44,0,0,0,0
42945,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,35,0,0,0,0,0,0,0,0,0
42945,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,9,0,0,0,0,0,0,0,0,0
43537,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,0,0,0,0,0,92,2,0,90
44080,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,0,0,0,0,0,9,2,0,7
44084,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,0,0,27,0,0,0,0,0,0
44326,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,11,0,0,0,0,0,0,0,0,0
44845,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,27,0,0,0,0,0,0,0,0,0
44845,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,8,0,0,0,0,0,0,0,0,0
44983,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,0,0,0,0,0,0,13,0,0,0
44983,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,0,0,0,0,0,0,47,0,0,0
45011,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,30,0,0,0,0,0,0,0,0,0
45043,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,0,0,0,0,0,0
45096,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
45096,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,16,0,0,0,0,0,0,0,0,0
45272,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,41,0,0,0,0,0,0,0,0,0
45407,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,20,0,0,0,0,0
45426,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,1,0,0,0,0,15,0,0,0,0
45624,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,4,1,38,0,0,0,0,0
45767,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,1,0,0,0,0,0,0,0,0,0
45960,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,102,0,0,0,0,0,0
45981,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,4,0,0,0,0,0,0,0,0,0
46489,2015,A,MiLB,Midwest,South Bend,2015_Midwest_SouthBend,0,60,43,1,0,0,0,0,0,0
46689,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,0,0,1,0,0,0,0,0,0
46689,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,3,0,0,0,0,0,0
46755,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,29,0,0,0,0,0,0,0,0,0
47169,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,0,1,0,122,0,0,0,0
47217,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,21,0,0,0,0,0,0,0,0,0
47245,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,0,0,8,0,67,0,0,0,0,0
47245,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,0,42,0,8,0,0,0,0,0
47615,1990,A,MiLB,Midwest,South Bend,1990_Midwest_SouthBend,0,0,0,0,0,0,12,0,0,0
47644,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,37,0,0,0,0,0,0,0,0,0
47774,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,0,0,30,1,0,0,87,64,2,22
47782,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,0,0,11,21,49,0,0,0,0
47824,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
48051,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,6,0,0,0,0,0,0,0,0,0
48051,2014,A,MiLB,Midwest,South Bend,2014_Midwest_SouthBend,37,0,0,0,0,0,0,0,0,0
48302,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,14,0,0,0,0,0,0,0,0,0
48852,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,0,0,63,0,0,0,0,0,0,0
48852,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,12,25,0,2,0,0,0,0,0
48915,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,0,3,0,0,0,0,0,0
48915,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,0,0,0,87,0,43,0,0,0,0
49058,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
49058,2014,A,MiLB,Midwest,South Bend,2014_Midwest_SouthBend,6,0,0,0,0,0,0,0,0,0
49474,1990,A,MiLB,Midwest,South Bend,1990_Midwest_SouthBend,29,0,0,0,0,0,0,0,0,0
49661,2006,A,MiLB,Midwest,South Bend,2006_Midwest_SouthBend,28,0,0,0,0,0,0,0,0,0
49750,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,25,0,0,0,0,0,0,0,0,0
50461,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
50564,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,29,0,0,0,0,0,0,0,0,0
51097,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,0,0,3,0,0,0,0,0,0,0
51318,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,0,0,0,106,0,0,0,0
52080,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,0,0,0,0,0,0,56,38,1,18
52181,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,0,0,0,0,3,0,0,0,0,0
52291,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,0,0,0,0,0,75,0,0,0,0
52291,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,1,0,0,9,0,122,1,1,0,0
52414,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,0,0,0,0,0,9,0,0,0,0
52414,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,6,21,0,0,0,0,0
52414,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,0,0,0,33,0,0,0,0,0
52807,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,6,0,0,0,0,0,0,0,0
52829,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,39,0,0,0,0,0,0,0,0,0
52829,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
52886,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,1,0,0,0,0,0,0,0,0,0
52905,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,0,1,0,0,0,70,0,0,0
52960,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,14,3,23,0,0,0,0
52965,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,30,0,0,0,0,0,0,0,0,0
52965,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,6,0,0,0,0,0,0,0,0,0
53273,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,0,0,0,0,0,0,12,0,0,0
53273,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,0,0,0,0,0,0,127,0,0,127
53833,2012,A,MiLB,Midwest,South Bend,2012_Midwest_SouthBend,43,0,0,0,0,0,0,0,0,0
53833,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
54244,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,0,0,0,26,24,0,2
54244,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,0,0,0,0,0,3,3,0,0
54352,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,0,0,0,18,0,0,0,0
54513,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,11,0,0,0,0,0,0,0,0,0
54530,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,18,0,0,0,0,0,0,0,0,0
54760,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
54760,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,15,0,0,0,0,0,0,0,0,0
54965,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,5,0,0,0,0,0,0,0,0,0
54965,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,23,0,0,0,0,0,0,0,0,0
54985,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,0,0,10,0,6,1,0,1,0
55462,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,45,0,0,0,0,0,0,0,0,0
55551,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,19,0,0,0,0,0,0,0,0,0
55600,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,5,0,0,0,0,0,0,0,0,0
56686,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,0,0,0,0,0,0,5,4,0,1
57531,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,25,0,0,0,0,0,0,0,0,0
57580,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,26,0,0,0,0,0,0,0,0,0
57580,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,37,0,0,0,0,0,0,0,0,0
57694,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,0,0,0,0,108,0,0,0,0,0
58139,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,20,0,0,0,0,0,0,0,0,0
58542,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,0,34,0,0,0,0,0,0,0,0
58596,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,0,0,0,0,0,28,0,0,0
58596,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,0,0,0,0,0,6,0,0,0
58836,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,33,0,0,0,0,0,0,0,0,0
58836,1990,A,MiLB,Midwest,South Bend,1990_Midwest_SouthBend,34,0,0,0,0,0,0,0,0,0
58974,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,0,0,0,0,0,0,129,0,25,105
58986,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,26,0,0,0,0,0,0,0,0,0
59085,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,50,0,0,0,0,0,0,0,0
59406,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,3,0,0,0,0,0,0,0,0,0
59521,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,0,0,8,0,0,0,0,0,0,0
59673,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,0,0,0,0,110,0,0,0
60824,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,0,0,69,0,0,0,0,0,0,0
60824,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,0,0,119,0,0,0,0,0,0,0
60832,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,83,0,0,0,0,0,0,0,0
60944,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,5,0,0,0,0,0,0,0,0,0
61013,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,0,0,0,83,40,29,15
61013,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,0,0,0,0,0,0,125,27,99,16
61569,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,0,16,2,0,0,0,0,0,0,0
61696,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,26,0,0,0,0,0,0,0,0,0
61812,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,49,0,0,0,0,0,0,0,0
61826,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,33,0,0,0,0,0,0,0,0,0
62035,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,50,0,0,0,0,0,0,0,0,0
62054,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,37,0,0,0,0,0,0,0,0,0
62260,1990,A,MiLB,Midwest,South Bend,1990_Midwest_SouthBend,0,0,0,0,120,0,0,0,0,0
62260,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,0,0,73,0,6,0,18,0,0,0
62343,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,0,52,0,0,0,0,0,0,0
62504,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,5,0,0,0,0,0,0,0,0,0
62552,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,0,132,0,0,0,0
62553,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,36,0,0,4,0,1,0,0,1
62553,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,0,23,2,0,0,0,0,0,0,0
62844,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,48,0,0,1,0,0,0,0,0
63047,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,0,0,16,0,0,0,0,0,0,0
63960,1997,A,MiLB,Midwest,South Bend,1997_Midwest_SouthBend,19,0,0,0,0,0,0,0,0,0
64047,2009,A,MiLB,Midwest,South Bend,2009_Midwest_SouthBend,21,0,0,0,0,0,0,0,0,0
64047,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,19,0,0,0,0,0,0,0,0,0
64364,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,1,0,0,11,1,31,38,34,0,4
64364,2011,A,MiLB,Midwest,South Bend,2011_Midwest_SouthBend,0,0,0,2,12,9,0,0,0,0
64431,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,0,0,0,115,0,0,0,0,0,0
64431,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,0,0,0,119,0,0,0,0,0,0
64827,2013,A,MiLB,Midwest,South Bend,2013_Midwest_SouthBend,0,0,0,0,0,0,102,102,0,0
64942,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,0,0,28,0,74,0,0,0,0
65284,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,0,85,16,0,0,0,0,0,0,0
65415,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,29,0,0,0,0,0,0,0,0,0
65415,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,43,0,0,0,0,0,0,0,0,0
65415,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,14,0,0,0,0,0,0,0,0,0
65695,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,12,0,0,0,0,0,0,0,0,0
66533,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,0,0,0,0,0,0,17,3,13,1
66648,1992,A,MiLB,Midwest,South Bend,1992_Midwest_SouthBend,0,0,128,0,1,0,0,0,0,0
66648,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,0,0,51,0,0,0,0,0,0,0
66846,2005,A,MiLB,Midwest,South Bend,2005_Midwest_SouthBend,20,0,0,0,0,0,0,0,0,0
66846,2006,A,MiLB,Midwest,South Bend,2006_Midwest_SouthBend,30,0,0,0,0,0,0,0,0,0
66846,2007,A,MiLB,Midwest,South Bend,2007_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
67081,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,0,0,1,8,99,0,1,1,0,1
67293,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,51,0,0,0,0,0,0,0,0,0
67440,2015,A,MiLB,Midwest,South Bend,2015_Midwest_SouthBend,15,0,0,0,0,0,0,0,0,0
67440,2016,A,MiLB,Midwest,South Bend,2016_Midwest_SouthBend,2,0,0,0,0,0,0,0,0,0
67441,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,0,0,0,0,0,0,9,0,0,0
67444,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,7,0,0,0,0,0,0,0,0,0
67584,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,11,0,0,2,0,0,0,0,0
67587,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,0,0,0,0,0,0,72,0,72,0
67615,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,0,0,100,0,0,0,0,0,0,0
68257,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,25,0,0,0,0,0,0,0,0,0
68346,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,0,0,0,61,0,61,0
68490,2000,A,MiLB,Midwest,South Bend,2000_Midwest_SouthBend,0,0,0,0,0,0,23,4,0,19
68490,2001,A,MiLB,Midwest,South Bend,2001_Midwest_SouthBend,0,0,0,0,0,0,76,20,0,57
68710,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,6,0,0,0,0,0,0,0,0,0
68818,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,35,0,0,0,0,0,0,0,0,0
68953,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,0,0,0,65,0,65,0
68953,2004,A,MiLB,Midwest,South Bend,2004_Midwest_SouthBend,0,0,0,0,0,0,113,0,0,0
68966,1998,A,MiLB,Midwest,South Bend,1998_Midwest_SouthBend,28,0,0,0,0,0,0,0,0,0
68966,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,18,0,0,0,0,0,0,0,0,0
69777,1988,A,MiLB,Midwest,South Bend,1988_Midwest_SouthBend,22,0,0,0,0,0,0,0,0,0
69881,1999,A,MiLB,Midwest,South Bend,1999_Midwest_SouthBend,0,0,66,0,0,0,0,0,0,0
70488,2002,A,MiLB,Midwest,South Bend,2002_Midwest_SouthBend,0,0,0,6,46,0,0,0,0,0
70514,1991,A,MiLB,Midwest,South Bend,1991_Midwest_SouthBend,31,0,0,0,0,0,0,0,0,0
70752,1996,A,MiLB,Midwest,South Bend,1996_Midwest_SouthBend,0,65,0,0,0,0,0,0,0,0
70963,1989,A,MiLB,Midwest,South Bend,1989_Midwest_SouthBend,0,0,0,0,0,0,114,0,0,0
70979,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,0,0,0,0,0,0,103,0,1,102
71007,1995,A,MiLB,Midwest,South Bend,1995_Midwest_SouthBend,0,0,0,8,15,12,0,0,0,0
71120,2010,A,MiLB,Midwest,South Bend,2010_Midwest_SouthBend,0,0,27,0,0,0,26,20,0,7
71179,1993,A,MiLB,Midwest,South Bend,1993_Midwest_SouthBend,2,0,0,0,0,0,0,0,0,0
71179,1994,A,MiLB,Midwest,South Bend,1994_Midwest_SouthBend,20,0,0,0,0,0,0,0,0,0
71199,2008,A,MiLB,Midwest,South Bend,2008_Midwest_SouthBend,28,0,0,0,0,0,0,0,0,0
71474,1990,A,MiLB,Midwest,South Bend,1990_Midwest_SouthBend,0,0,0,1,0,22,0,0,0,0
72724,2003,A,MiLB,Midwest,South Bend,2003_Midwest_SouthBend,21,0,0,0,0,0,0,0,0,0
