id_person,DoB,PoB_ID,City,State,Country,Region,Group,Lat,Long
116412,1961,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
117005,1987,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
117055,1962,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
123293,1980,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
126191,1978,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
137778,1965,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
137973,1975,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
143798,1974,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
145170,1971,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
145554,1969,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
146314,1969,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
159165,1990,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
167689,1975,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
173731,1973,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
179511,1927,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
181402,1984,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
182086,1989,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
225230,1995,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
225510,1994,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
225719,1992,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
238848,1995,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
239890,1995,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
268123,1997,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
271911,1995,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
291962,1997,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
292149,1998,Arecibo_PR,Arecibo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
167709,1982,Arenoso_Duarte_DO,Arenoso,Duarte,DO,Caribbean,Latin America and the Caribbean,19.187238,-69.859811
38351,1989,Arjona_Bolivar_CO,Arjona,Bolivar,CO,South America,Latin America and the Caribbean,10.253463,-75.342721
42484,1989,Arjona_Bolivar_CO,Arjona,Bolivar,CO,South America,Latin America and the Caribbean,10.253463,-75.342721
124222,1976,Arjona_Bolivar_CO,Arjona,Bolivar,CO,South America,Latin America and the Caribbean,10.253463,-75.342721
165140,1985,Arjona_Bolivar_CO,Arjona,Bolivar,CO,South America,Latin America and the Caribbean,10.253463,-75.342721
271918,1997,Arjona_CO,Arjona,,CO,South America,Latin America and the Caribbean,9.534846,-73.911178
290121,1997,Arjona_CO,Arjona,,CO,South America,Latin America and the Caribbean,9.534846,-73.911178
225089,1994,Aroa_Yaracuy_VE,Aroa,Yaracuy,VE,South America,Latin America and the Caribbean,10.439722,-68.894913
31818,1991,Arraijan_PA,Arraijan,,PA,Central America,Latin America and the Caribbean,8.949015,-79.64933
168863,1944,ArroyarenaelCano_CU,Arroyarena el Cano,,CU,Caribbean,Latin America and the Caribbean,23.013134,-80.832875
7265,1977,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
36433,1951,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
45586,1974,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
55681,1978,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
72255,1947,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
89072,1927,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
101604,1953,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
133697,1974,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
138561,1978,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
146255,1980,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
158021,1978,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
268291,1995,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
291938,1998,Arroyo_PR,Arroyo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
185937,1989,Artemisa_CU,Artemisa,,CU,Caribbean,Latin America and the Caribbean,22.813701,-82.760491
115269,1985,Assai_BR,Assai,,BR,South America,Latin America and the Caribbean,-23.373604,-50.845493
83113,1989,Atibaia_SaoPaulo_BR,Atibaia,Sao Paulo,BR,South America,Latin America and the Caribbean,-23.11694,-46.55028
116062,1988,Atibaia_SaoPaulo_BR,Atibaia,Sao Paulo,BR,South America,Latin America and the Caribbean,-23.11694,-46.55028
266351,1990,Atlixco_Puebla_MX,Atlixco,Puebla,MX,Central America,Latin America and the Caribbean,18.908889,-98.437778
22075,1990,AW,,,AW,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
98955,1989,AW,,,AW,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
6292,1991,Ayacucho_DO,Ayacucho,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
296,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
5481,1984,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
7439,1979,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
7515,1982,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
10502,1980,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
10578,1984,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
11124,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
11211,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
11496,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
11556,1979,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
14733,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
15547,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
15895,1980,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
16689,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
19303,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
20766,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
23967,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
24503,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
24709,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
26569,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
28034,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
30881,1993,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
32291,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
32294,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
34445,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
34922,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
35048,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
35683,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
37455,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
37664,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
39488,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
40760,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
42076,1982,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
45102,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
45389,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
47208,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
48116,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
48571,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
49134,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
50653,1958,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
52117,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
52494,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
55506,1964,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
58974,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
61272,1973,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
61859,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
62080,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
62225,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
62654,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
63084,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
64698,1966,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
65614,1982,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
68149,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
70241,1978,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
71389,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
71603,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
73162,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
73295,1978,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
73402,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
73688,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
73760,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
75022,1993,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
75116,1977,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
76248,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
76400,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77148,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77353,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77527,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77600,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77699,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
77803,1983,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
78019,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
78650,1982,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
79677,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
80006,1984,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
80520,1977,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
85954,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
86445,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
86922,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
91484,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
92216,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
94430,1980,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
94562,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
98232,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
99652,1973,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
99723,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
100674,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
104001,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
106178,1978,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
107789,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
109471,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
109608,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
110385,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
117653,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
118997,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
120176,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
122421,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
123074,1980,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
123148,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
123501,1986,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
124717,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
126916,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
127520,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
132334,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
132539,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
133864,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
136816,1990,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
136853,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
138625,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
140451,1987,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
142262,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
142619,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
145483,1992,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
146910,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
148325,1989,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
149669,1985,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
150006,1973,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
150153,1975,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
151618,1966,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
153447,1979,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
156530,1973,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
159040,1988,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
160924,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
161479,1980,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
162035,1979,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
162702,1981,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
163915,1969,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
165953,1970,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
166160,1991,Azua_Azua_DO,Azua,Azua,DO,Caribbean,Latin America and the Caribbean,18.453259,-70.732401
